longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,income_cat,rooms_per_household,bedrooms_per_room,population_per_household,ocean_proximity_LESS_THAN_1H_OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR_BAY,ocean_proximity_NEAR_OCEAN,median_house_value
-117.85,33.79,40,1251,336,729,343,2.4688,2,3.829591837,0.28470024,2.274139942,FALSE,TRUE,FALSE,FALSE,FALSE,236400
-118.43,34.27,36,1002,250,1312,249,3.024,3,4.225301205,0.264471058,5.637911647,FALSE,TRUE,FALSE,FALSE,FALSE,148000
-117.38,33.2,17,1877,581,1288,426,1.9386,2,4.626408451,0.328108684,3.235117371,FALSE,FALSE,FALSE,FALSE,TRUE,106300
-123.74,40.66,25,2395,431,983,375,3.0469,3,6.706,0.190755741,2.804826667,FALSE,TRUE,FALSE,FALSE,FALSE,136000
-121.26,38.66,8,1145,241,447,216,4.0781,3,5.565972222,0.22310917,2.214305556,TRUE,FALSE,FALSE,FALSE,FALSE,124300
-118.3,34.02,42,2386,670,2327,661,1.6699,2,3.790166415,0.297652976,3.766853253,FALSE,TRUE,FALSE,FALSE,FALSE,108000
-118.27,33.98,30,1966,584,2028,535,1.625,2,3.858504673,0.314872838,4.056,FALSE,TRUE,FALSE,FALSE,FALSE,101500
-118.99,36.07,21,983,165,672,169,2.975,2,6.10739645,0.17792472,4.254674556,TRUE,FALSE,FALSE,FALSE,FALSE,63900
-118.1,33.85,19,993,174,572,175,5.7039,4,5.958,0.185740181,3.497371429,FALSE,TRUE,FALSE,FALSE,FALSE,277600
-121.81,37.37,26,2987,539,1931,518,5.1099,4,6.05472973,0.191275527,3.988745174,FALSE,TRUE,FALSE,FALSE,FALSE,213100
-121.88,37.36,42,2087,402,1342,423,4.2149,3,5.180496454,0.204178246,3.39465721,FALSE,TRUE,FALSE,FALSE,FALSE,199000
-117.46,34.85,7,9759,1816,2933,1168,3.4912,3,8.77307363,0.197249718,2.686909247,TRUE,FALSE,FALSE,FALSE,FALSE,157700
-117.57,34.13,5,6135,879,2795,781,5.9369,4,8.248079385,0.151872861,3.829257362,TRUE,FALSE,FALSE,FALSE,FALSE,225200
-118.35,33.92,24,2728,845,2023,773,2.75,2,3.705562743,0.328335777,2.800271669,FALSE,TRUE,FALSE,FALSE,FALSE,239700
-121.45,38.62,37,1534,315,1147,322,2.5643,2,5.002173913,0.217666232,3.811459627,TRUE,FALSE,FALSE,FALSE,FALSE,59800
-118.24,34.2,41,2067,452,1282,455,5.5756,4,4.77,0.231794872,3.014813187,FALSE,TRUE,FALSE,FALSE,FALSE,309900
-120.46,34.65,14,885,223,533,224,2.5966,2,4.1484375,0.267096045,2.546026786,FALSE,FALSE,FALSE,FALSE,TRUE,109300
-119.74,36.73,34,1254,272,1056,279,2.3269,2,4.719354839,0.229920255,4.049892473,TRUE,FALSE,FALSE,FALSE,FALSE,50800
-121.36,38.15,42,2051,334,878,318,4.3553,3,6.772169811,0.172618235,2.95427673,TRUE,FALSE,FALSE,FALSE,FALSE,185700
-118.68,34.28,5,6150,1265,3188,1266,4.7034,4,5.1007109,0.21803252,2.694439179,FALSE,TRUE,FALSE,FALSE,FALSE,223000
-119.63,36.64,33,1036,181,620,174,3.4107,3,6.251724138,0.18519305,3.812643678,TRUE,FALSE,FALSE,FALSE,FALSE,110400
-118.21,33.96,39,2265,628,2323,599,2.1522,2,3.970367279,0.293898455,4.149599332,FALSE,TRUE,FALSE,FALSE,FALSE,155300
-123.8,39.44,33,2024,459,1019,422,1.9208,2,5.036018957,0.240385375,2.583720379,FALSE,TRUE,FALSE,FALSE,FALSE,93600
-118.03,33.97,39,2126,434,1103,433,3.2852,3,5.155427252,0.216387582,2.725658199,FALSE,TRUE,FALSE,FALSE,FALSE,196200
-117.84,33.65,4,1649,456,1030,411,2.2262,2,4.212773723,0.293123105,2.681508516,FALSE,TRUE,FALSE,FALSE,FALSE,225000
-117.13,32.79,35,1458,262,723,257,4.2098,3,5.956809339,0.19048011,3.010155642,FALSE,FALSE,FALSE,FALSE,TRUE,174100
-119.29,34.23,22,2486,608,709,523,2.9018,2,4.991013384,0.259243765,1.450535373,FALSE,FALSE,FALSE,FALSE,TRUE,275000
-118.31,34.13,40,2822,443,907,414,7.2692,5,7.157246377,0.166399717,2.344178744,FALSE,TRUE,FALSE,FALSE,FALSE,498700
-117.15,32.75,40,2261,579,903,525,2.465,2,4.522,0.271446263,1.8404,FALSE,FALSE,FALSE,FALSE,TRUE,198700
-117.55,33.92,24,2807,501,1653,509,4.8167,4,5.790471513,0.189191307,3.474872299,TRUE,FALSE,FALSE,FALSE,FALSE,163300
-118.19,33.9,32,2762,652,2677,632,2.5719,2,4.588765823,0.250224475,4.532262658,FALSE,TRUE,FALSE,FALSE,FALSE,105600
-117.29,33.12,4,1380,322,755,286,4.7961,4,5.066433566,0.247333333,2.82465035,FALSE,FALSE,FALSE,FALSE,TRUE,168800
-120.08,39.23,19,1746,306,251,104,4.8182,4,17.62788462,0.185773196,2.582403846,TRUE,FALSE,FALSE,FALSE,FALSE,146900
-118.37,34.05,41,2369,544,1252,522,2.9883,2,4.765229885,0.243410722,2.566360153,FALSE,TRUE,FALSE,FALSE,FALSE,296100
-119.03,34.21,11,4528,729,2398,684,5.3044,4,6.950877193,0.170658127,3.75125731,FALSE,TRUE,FALSE,FALSE,FALSE,319000
-121.28,38.64,24,3459,573,1336,544,4.8661,4,6.676378676,0.175594102,2.627794118,TRUE,FALSE,FALSE,FALSE,FALSE,186200
-117.92,34.59,7,681,125,485,104,2.7396,2,6.875480769,0.194566814,4.989903846,TRUE,FALSE,FALSE,FALSE,FALSE,125600
-122.48,37.64,7,120,21,50,27,12.5,5,4.666666667,0.1855,1.981481481,FALSE,FALSE,FALSE,FALSE,TRUE,281000
-122.07,37.52,3,14014,2861,7205,2753,6.0824,5,5.344969125,0.216402169,2.800345078,FALSE,FALSE,FALSE,TRUE,FALSE,273500
-119.02,35.41,21,2534,554,1297,517,2.0575,2,5.146421663,0.231744278,2.684313346,TRUE,FALSE,FALSE,FALSE,FALSE,67000
-116.95,32.96,18,2087,353,992,329,4.5,3,6.660638298,0.179290848,3.226261398,FALSE,TRUE,FALSE,FALSE,FALSE,222600
-122.09,37.39,36,1035,196,475,205,5.5385,4,5.301219512,0.2007343,2.479268293,FALSE,FALSE,FALSE,TRUE,FALSE,359000
-117.91,33.64,37,1998,472,1030,436,3.9306,3,4.811697248,0.25041041,2.527752294,FALSE,TRUE,FALSE,FALSE,FALSE,268400
-118.11,33.74,43,1222,303,565,309,4.8482,4,4.152427184,0.262831424,1.956472492,FALSE,FALSE,FALSE,FALSE,TRUE,500001
-122.06,37.3,11,5488,706,1947,641,10.7326,5,8.989703588,0.136362974,3.250062402,FALSE,TRUE,FALSE,FALSE,FALSE,500001
-117.36,33.98,46,1680,453,1570,435,2.0436,2,4.055172414,0.285821429,3.86183908,TRUE,FALSE,FALSE,FALSE,FALSE,82300
-118.36,34.14,30,1376,317,629,320,3.6823,3,4.515,0.244200581,2.10321875,FALSE,TRUE,FALSE,FALSE,FALSE,295200
-117.19,32.85,15,2895,498,1164,443,5.102,4,6.861738149,0.182341969,2.811467269,FALSE,FALSE,FALSE,FALSE,TRUE,417500
-121.8,37.23,18,3179,526,1663,507,5.9225,4,6.583727811,0.175388487,3.509684418,FALSE,TRUE,FALSE,FALSE,FALSE,265800
-118.26,33.92,42,3320,682,2105,632,1.9809,2,5.515822785,0.217746988,3.563844937,FALSE,TRUE,FALSE,FALSE,FALSE,104600
-118.32,33.96,47,1297,292,704,264,3.3214,3,5.158522727,0.238643022,2.853333333,FALSE,TRUE,FALSE,FALSE,FALSE,166500
-118.13,33.86,45,1866,343,919,344,3.5833,3,5.695639535,0.194844587,2.858517442,FALSE,TRUE,FALSE,FALSE,FALSE,200200
-120.19,39.35,7,2611,395,482,159,5.0622,4,17.24245283,0.160360015,3.243647799,TRUE,FALSE,FALSE,FALSE,FALSE,174100
-118.95,34.19,24,2719,434,1318,424,4.675,4,6.733372642,0.169194557,3.326084906,FALSE,TRUE,FALSE,FALSE,FALSE,228800
-122.57,37.96,52,3458,468,1449,471,9.1834,5,7.708917197,0.143458647,3.291783439,FALSE,FALSE,FALSE,TRUE,FALSE,500001
-121.17,38.69,5,7138,1227,2623,1139,5.6902,4,6.58024583,0.182210703,2.464100088,TRUE,FALSE,FALSE,FALSE,FALSE,243200
-119.75,36.78,28,3257,752,1981,712,2.293,2,4.803160112,0.244740559,2.977064607,TRUE,FALSE,FALSE,FALSE,FALSE,71700
-120.91,38.62,12,4545,748,2033,718,4.1843,3,6.646587744,0.174451045,3.029679666,TRUE,FALSE,FALSE,FALSE,FALSE,207600
-118.23,34.18,47,1853,345,757,310,3.6875,3,6.276290323,0.19735564,2.612870968,FALSE,TRUE,FALSE,FALSE,FALSE,422000
-122.06,37.94,19,4005,972,1896,893,2.5268,2,4.70912654,0.257258427,2.271802912,FALSE,FALSE,FALSE,TRUE,FALSE,235700
-122.45,37.7,46,2193,499,1814,489,4.0125,3,4.708895706,0.24119471,3.969284254,FALSE,FALSE,FALSE,FALSE,TRUE,230100
-117.18,33.02,15,3540,453,1364,425,13.6623,5,8.745882353,0.135644068,3.434070588,FALSE,FALSE,FALSE,FALSE,TRUE,500001
-117.84,33.77,14,4412,952,1656,874,4.3292,3,5.300457666,0.228721668,2.027368421,FALSE,TRUE,FALSE,FALSE,FALSE,206500
-118.22,34.66,17,3810,662,1867,586,4.9,4,6.826791809,0.184178478,3.409027304,TRUE,FALSE,FALSE,FALSE,FALSE,152400
-119.47,35.14,19,4190,690,1973,702,3.9929,3,6.267094017,0.174558473,3.007279202,TRUE,FALSE,FALSE,FALSE,FALSE,88300
-118.44,34.15,15,4420,1076,1669,1016,4.6375,4,4.567913386,0.258045249,1.757706693,FALSE,TRUE,FALSE,FALSE,FALSE,359100
-117.98,33.82,34,1038,175,578,174,4.9219,4,6.263793103,0.178709056,3.554367816,FALSE,TRUE,FALSE,FALSE,FALSE,200000
-116.75,33.83,16,5277,1070,657,276,3.3333,3,20.07554348,0.214932727,2.547065217,TRUE,FALSE,FALSE,FALSE,FALSE,143400
-121.94,37.54,27,3715,526,1631,538,6.2179,5,7.250464684,0.150083445,3.243810409,FALSE,TRUE,FALSE,FALSE,FALSE,305300
-122.18,37.79,41,1411,233,626,214,7.0875,5,6.923130841,0.175038979,3.13,FALSE,FALSE,FALSE,TRUE,FALSE,240700
-117.52,33.83,22,2397,400,1347,403,4.46,3,6.24528536,0.176887776,3.576401985,TRUE,FALSE,FALSE,FALSE,FALSE,189800
-118.53,34.25,20,6331,1537,2957,1509,3.3892,3,4.40526839,0.257340073,2.09674619,FALSE,TRUE,FALSE,FALSE,FALSE,323100
-120.83,37.5,30,1340,244,631,231,3.375,3,6.090909091,0.193014925,2.922813853,TRUE,FALSE,FALSE,FALSE,FALSE,118500
-121.42,37.74,19,1393,367,915,355,1.1957,1,4.120140845,0.279267767,2.757887324,TRUE,FALSE,FALSE,FALSE,FALSE,103100
-118.39,33.97,38,993,175,374,180,6.2673,5,5.7925,0.186807654,2.223222222,FALSE,TRUE,FALSE,FALSE,FALSE,357200
-118.43,34.29,50,1181,265,1196,269,3.2095,3,4.609851301,0.23784928,4.75732342,FALSE,TRUE,FALSE,FALSE,FALSE,167000
-118.38,34.21,35,1468,303,1295,300,3.7708,3,5.138,0.218787466,4.618833333,FALSE,TRUE,FALSE,FALSE,FALSE,170600
-118.29,33.71,31,2809,666,1316,633,4.5606,4,4.659478673,0.251320755,2.224518167,FALSE,FALSE,FALSE,FALSE,TRUE,303800
-117.14,32.81,34,1748,294,800,294,4.4886,3,6.242857143,0.178283753,2.911564626,FALSE,FALSE,FALSE,FALSE,TRUE,179100
-118.75,34.28,22,3844,537,1665,492,6.2059,5,8.203658537,0.148080125,3.621036585,FALSE,TRUE,FALSE,FALSE,FALSE,239900
-121.59,37.02,14,6355,1279,3704,1224,4.4233,3,5.451593137,0.213334382,3.237973856,TRUE,FALSE,FALSE,FALSE,FALSE,228600
-117.75,33.72,10,2464,347,1241,366,8.7603,5,7.068852459,0.149277597,3.628060109,FALSE,TRUE,FALSE,FALSE,FALSE,362500
-117.91,33.75,8,2346,679,3842,674,3.0635,3,3.654747774,0.306794544,6.099317507,FALSE,TRUE,FALSE,FALSE,FALSE,160000
-122.08,37.96,21,9135,1534,3748,1502,6.0859,5,6.385985353,0.178001095,2.670013316,FALSE,FALSE,FALSE,TRUE,FALSE,266000
-118.25,33.95,41,1576,339,1252,302,1.9798,2,5.479470199,0.228007614,4.43589404,FALSE,TRUE,FALSE,FALSE,FALSE,98100
-122.27,37.85,40,751,184,409,166,1.3578,1,4.750301205,0.259707057,2.636325301,FALSE,FALSE,FALSE,TRUE,FALSE,147500
-116.46,33.79,10,6960,1487,1130,661,2.1411,2,11.05597579,0.226468391,1.829198185,TRUE,FALSE,FALSE,FALSE,FALSE,136400
-118.39,34.06,52,1213,194,503,194,8.0095,5,6.565206186,0.169530091,2.774278351,FALSE,TRUE,FALSE,FALSE,FALSE,500001
-117.1,33.09,5,12045,2162,5640,1997,4.4375,3,6.333124687,0.19026318,3.021932899,FALSE,TRUE,FALSE,FALSE,FALSE,353000
-117.35,33.21,24,1586,262,912,298,4.25,3,5.588255034,0.175107188,3.274630872,FALSE,FALSE,FALSE,FALSE,TRUE,150300
-117.92,33.75,23,893,223,1149,216,2.6442,2,4.340972222,0.264703247,5.691805556,FALSE,TRUE,FALSE,FALSE,FALSE,156300
-120.85,37.07,16,1795,362,1642,340,2.5363,2,5.543382353,0.213771588,5.167470588,TRUE,FALSE,FALSE,FALSE,FALSE,86300
-121.07,39.05,10,1813,311,827,287,3.6087,3,6.632926829,0.181831219,3.083240418,TRUE,FALSE,FALSE,FALSE,FALSE,182100
-116.9,33.22,11,4132,773,2012,703,3.1906,3,6.171550498,0.198301065,3.062361309,FALSE,TRUE,FALSE,FALSE,FALSE,234500
-117.96,33.7,23,2622,445,1103,407,4.725,4,6.764373464,0.179900839,2.89977887,FALSE,TRUE,FALSE,FALSE,FALSE,289600
-124.3,41.8,19,2672,552,1298,478,1.9797,2,5.869456067,0.218982036,2.905564854,FALSE,FALSE,FALSE,FALSE,TRUE,85800
-121.3,37.96,24,1212,366,1202,343,1.7875,2,3.710204082,0.32009901,3.7496793,TRUE,FALSE,FALSE,FALSE,FALSE,76800
-118.18,34.12,29,2640,737,1795,655,2.369,2,4.232061069,0.295916667,2.932290076,FALSE,TRUE,FALSE,FALSE,FALSE,173400
-119.86,36.43,34,1175,251,683,261,1.7176,2,4.727011494,0.226434043,2.800038314,TRUE,FALSE,FALSE,FALSE,FALSE,58400
-117.21,34.05,4,2904,764,1250,664,3.2131,3,4.592168675,0.278870523,2.014307229,TRUE,FALSE,FALSE,FALSE,FALSE,137500
-118.27,34.05,25,1316,836,2796,784,1.7866,2,1.7625,0.67337386,3.815969388,FALSE,TRUE,FALSE,FALSE,FALSE,325000
-118.34,33.8,25,4177,832,2123,789,5.0814,4,5.558745247,0.21113718,2.879100127,FALSE,TRUE,FALSE,FALSE,FALSE,446800
-121.26,38.67,18,1830,313,905,361,4.2273,3,5.322714681,0.181300546,2.682409972,TRUE,FALSE,FALSE,FALSE,FALSE,141800
-117.71,33.49,5,1680,254,617,231,8.583,5,7.636363636,0.160261905,2.857965368,FALSE,TRUE,FALSE,FALSE,FALSE,397700
-120.81,38.89,17,1438,324,675,268,2.9444,2,5.633955224,0.238831711,2.694962687,TRUE,FALSE,FALSE,FALSE,FALSE,119300
-117.19,34.06,21,6107,1559,2805,1444,2.5643,2,4.440685596,0.270597675,2.07849723,TRUE,FALSE,FALSE,FALSE,FALSE,102700
-121.63,38.67,34,431,85,391,77,2.625,2,5.877272727,0.209048724,5.433376623,TRUE,FALSE,FALSE,FALSE,FALSE,225000
-117.94,33.75,30,5268,1093,4480,1050,4.015,3,5.268,0.219927866,4.565333333,FALSE,TRUE,FALSE,FALSE,FALSE,186700
-119.19,34.17,27,2183,364,1458,388,4.4567,3,5.907603093,0.176747595,4.020773196,FALSE,FALSE,FALSE,FALSE,TRUE,191100
-117.63,33.38,12,5744,1054,2104,847,5.1482,4,7.120661157,0.194505571,2.657945691,FALSE,FALSE,FALSE,FALSE,TRUE,500001
-118.54,36.12,11,4103,882,356,171,2.1029,2,25.19385965,0.22786254,2.227602339,TRUE,FALSE,FALSE,FALSE,FALSE,99100
-122.14,37.43,52,1327,190,467,189,12.5902,5,7.372222222,0.151770912,2.643862434,FALSE,FALSE,FALSE,TRUE,FALSE,500001
-122.04,37.97,26,2470,626,1174,573,2.9861,2,4.52617801,0.268647773,2.192286213,FALSE,FALSE,FALSE,TRUE,FALSE,160900
-118.17,34.03,31,1014,252,1064,247,2.4167,2,4.310526316,0.263431953,4.609230769,FALSE,TRUE,FALSE,FALSE,FALSE,125500
-119.69,36.82,17,1897,433,1207,384,1.8021,2,5.187109375,0.241950448,3.363255208,TRUE,FALSE,FALSE,FALSE,FALSE,55900
-118.83,34.33,6,6679,1164,3196,1157,5.4493,4,6.061322385,0.184734242,2.955678479,FALSE,TRUE,FALSE,FALSE,FALSE,242600
-118.02,33.92,34,1478,251,956,277,5.5238,4,5.602527076,0.180013532,3.692851986,FALSE,TRUE,FALSE,FALSE,FALSE,185300
-117.01,33.75,15,2873,903,1094,659,1.8015,2,4.577617602,0.33316394,1.77629742,TRUE,FALSE,FALSE,FALSE,FALSE,105100
-122.28,37.52,29,1526,355,724,315,4.0313,3,5.086666667,0.246592398,2.459301587,FALSE,FALSE,FALSE,FALSE,TRUE,435200
-122.14,37.36,23,11294,1377,3840,1367,12.1387,5,8.674981712,0.129238534,3.005705925,FALSE,FALSE,FALSE,TRUE,FALSE,500001
-117.95,34.04,36,1044,200,982,205,4.7679,4,5.347317073,0.203065134,5.125560976,FALSE,TRUE,FALSE,FALSE,FALSE,153900
-117.24,32.74,44,1488,259,667,281,4.0862,3,5.560142349,0.184502688,2.539822064,FALSE,FALSE,FALSE,FALSE,TRUE,321800
-121.88,36.6,30,1671,469,760,375,2.5164,2,4.6788,0.297510473,2.168533333,FALSE,TRUE,FALSE,FALSE,FALSE,178100
-118.28,34.06,52,1261,616,2309,581,1.6184,2,2.278915663,0.517811261,4.252375215,FALSE,TRUE,FALSE,FALSE,FALSE,225000
-122.47,37.51,15,4974,764,2222,774,6.7606,5,6.747674419,0.162814636,3.071757106,FALSE,FALSE,FALSE,FALSE,TRUE,364300
-118.2,33.9,33,1435,322,1298,299,2.7813,2,5.039297659,0.237853659,4.645016722,FALSE,TRUE,FALSE,FALSE,FALSE,105100
-119.2,34.18,27,1035,229,782,222,4.2212,3,4.89527027,0.234531401,3.769099099,FALSE,FALSE,FALSE,FALSE,TRUE,185400
-118.09,34.01,42,897,229,1094,238,2.0729,2,3.957352941,0.270613155,4.918403361,FALSE,TRUE,FALSE,FALSE,FALSE,114100
-121.06,37.67,31,906,146,383,129,3.4167,3,7.374418605,0.170816777,3.176821705,TRUE,FALSE,FALSE,FALSE,FALSE,196900
-117.08,32.8,32,1587,268,635,249,3.375,3,6.692168675,0.179004411,2.728714859,FALSE,FALSE,FALSE,FALSE,TRUE,178100
-117.72,33.51,17,3617,597,1176,571,5.133,4,6.651225919,0.174957147,2.203712785,FALSE,TRUE,FALSE,FALSE,FALSE,324000
-121.39,38.51,19,1808,375,758,320,2.0062,2,5.9325,0.219856195,2.5345625,TRUE,FALSE,FALSE,FALSE,FALSE,92000
-117.98,33.65,22,3335,754,1500,719,3.7315,3,4.870305981,0.239652174,2.232267038,FALSE,TRUE,FALSE,FALSE,FALSE,197900
-118.19,34.13,52,2012,458,1314,434,3.925,3,4.867741935,0.241292247,3.239585253,FALSE,TRUE,FALSE,FALSE,FALSE,180400
-117.91,33.64,38,2222,542,1067,512,2.8553,2,4.556835938,0.258559856,2.229863281,FALSE,TRUE,FALSE,FALSE,FALSE,307600
-122,38.35,34,1084,187,561,198,4.2115,3,5.748484848,0.182859779,3.031666667,TRUE,FALSE,FALSE,FALSE,FALSE,118900
-119.66,36.33,16,2048,373,1052,388,4.0909,3,5.542268041,0.193056641,2.901134021,TRUE,FALSE,FALSE,FALSE,FALSE,92800
-120.9,38.2,16,3120,641,1319,526,2.0472,2,6.228136882,0.217775641,2.683136882,TRUE,FALSE,FALSE,FALSE,FALSE,93200
-122.19,38.13,5,7854,1446,4361,1395,4.9504,4,5.911612903,0.195156608,3.344996416,FALSE,FALSE,FALSE,TRUE,FALSE,214800
-117.9,33.73,26,1324,314,1804,311,3.9659,3,4.470096463,0.251389728,6.206688103,FALSE,TRUE,FALSE,FALSE,FALSE,178500
-118.11,34.08,42,3172,644,1829,642,3.3966,3,5.187850467,0.215208071,3.048333333,FALSE,TRUE,FALSE,FALSE,FALSE,243200
-121.26,37.94,43,1610,412,1409,365,1.7574,2,4.631506849,0.271254658,4.130493151,TRUE,FALSE,FALSE,FALSE,FALSE,51700
-117.75,34.05,27,437,108,469,97,1.7206,2,4.730412371,0.261967963,5.173505155,TRUE,FALSE,FALSE,FALSE,FALSE,107500
-121.96,37.36,33,2581,623,1598,628,3.5199,3,4.315366242,0.255862069,2.722707006,FALSE,TRUE,FALSE,FALSE,FALSE,261400
-122.44,37.8,52,2869,594,500,335,5.0376,4,8.99238806,0.219463228,1.597014925,FALSE,FALSE,FALSE,TRUE,FALSE,500001
-119.33,36.89,15,1879,411,755,294,2,2,6.710714286,0.231857371,2.747789116,TRUE,FALSE,FALSE,FALSE,FALSE,83300
-122.43,37.75,52,2285,509,839,456,4.7946,4,5.261513158,0.236122538,1.96870614,FALSE,FALSE,FALSE,TRUE,FALSE,355600
-120.81,38.74,29,2259,482,1099,463,2.3314,2,5.12300216,0.226170872,2.539805616,TRUE,FALSE,FALSE,FALSE,FALSE,121600
-117.98,34,22,3632,538,1968,566,6.019,5,6.737809187,0.157015419,3.720424028,FALSE,TRUE,FALSE,FALSE,FALSE,324900
-117.86,33.99,10,17820,2812,8686,2666,6.3875,5,7.018379595,0.167268238,3.486129032,FALSE,TRUE,FALSE,FALSE,FALSE,310700
-118.02,33.83,16,1139,328,665,290,3.2933,3,4.123965517,0.305250219,2.45362069,FALSE,TRUE,FALSE,FALSE,FALSE,260000
-118.4,33.97,37,1364,248,494,242,4.6364,4,5.918181818,0.192727273,2.184214876,FALSE,TRUE,FALSE,FALSE,FALSE,456300
-122.34,37.97,19,2237,580,1438,551,2.3382,2,4.262885662,0.274832365,2.792486388,FALSE,FALSE,FALSE,TRUE,FALSE,120700
-117.76,34.04,36,2242,448,2052,447,3.4464,3,5.266442953,0.211810883,4.911946309,TRUE,FALSE,FALSE,FALSE,FALSE,113000
-119.12,35.85,37,736,166,564,138,2.4167,2,5.6,0.239076087,4.373043478,TRUE,FALSE,FALSE,FALSE,FALSE,58300
-121.32,38.64,19,8501,1558,3576,1467,3.6523,3,6.084560327,0.19426891,2.608261759,TRUE,FALSE,FALSE,FALSE,FALSE,158500
-118.13,34.69,32,3670,765,1986,673,3.682,3,5.725854383,0.220953678,3.157533432,TRUE,FALSE,FALSE,FALSE,FALSE,108800
-122.25,37.87,42,1756,465,2184,422,2.5562,2,4.369194313,0.280694761,5.537630332,FALSE,FALSE,FALSE,TRUE,FALSE,371400
-121.01,37.65,47,1713,334,570,297,2.1969,2,6.056060606,0.206678342,2.053535354,TRUE,FALSE,FALSE,FALSE,FALSE,149400
-117.18,33.11,16,3470,601,1197,552,5.1814,4,6.600543478,0.183590778,2.320271739,FALSE,FALSE,FALSE,FALSE,TRUE,279900
-117.84,34.12,34,2026,345,1142,332,4.392,3,6.40753012,0.180503455,3.680542169,TRUE,FALSE,FALSE,FALSE,FALSE,187600
-117.65,34.13,24,2121,296,913,302,5.9328,4,7.374337748,0.147930222,3.234801325,TRUE,FALSE,FALSE,FALSE,FALSE,255900
-122.16,37.45,37,2926,874,1363,815,4.5987,4,3.769693252,0.316623377,1.789460123,FALSE,FALSE,FALSE,TRUE,FALSE,356000
-121.9,38,14,1930,363,990,322,4.1094,3,6.293478261,0.199367876,3.289751553,TRUE,FALSE,FALSE,FALSE,FALSE,162200
-118.22,33.98,27,1095,340,1300,318,2.6548,2,3.615566038,0.32913242,4.374213836,FALSE,TRUE,FALSE,FALSE,FALSE,123200
-122.3,37.81,52,1224,237,521,159,1.191,1,8.083018868,0.205245098,3.506100629,FALSE,FALSE,FALSE,TRUE,FALSE,76100
-121.16,38.74,17,3353,463,1417,447,5.1721,4,7.876174497,0.146370415,3.391923937,TRUE,FALSE,FALSE,FALSE,FALSE,237100
-121.46,38.55,52,2094,463,1364,407,1.2235,1,5.402211302,0.234374403,3.585945946,TRUE,FALSE,FALSE,FALSE,FALSE,68500
-117.64,33.62,16,3970,771,1202,734,3.4115,3,5.679155313,0.205858942,1.752234332,FALSE,TRUE,FALSE,FALSE,FALSE,184800
-122.67,38.47,16,3452,791,1567,731,2.4722,2,4.958413133,0.242891078,2.29369357,FALSE,TRUE,FALSE,FALSE,FALSE,194300
-122.16,37.45,50,196,41,76,42,7.6129,5,4.9,0.221734694,1.936190476,FALSE,FALSE,FALSE,TRUE,FALSE,412500
-117.1,32.58,29,1061,202,759,206,4.8646,4,5.408009709,0.201809614,3.942378641,FALSE,FALSE,FALSE,FALSE,TRUE,136800
-119.47,35.13,44,4599,877,2140,831,2.9952,2,5.81101083,0.202135247,2.755475331,TRUE,FALSE,FALSE,FALSE,FALSE,63800
-118.29,33.96,32,3508,917,2794,839,1.554,2,4.39022646,0.277086659,3.563265793,FALSE,TRUE,FALSE,FALSE,FALSE,100000
-118.03,33.93,22,3382,800,2688,784,3.875,3,4.529464286,0.250739208,3.668571429,FALSE,TRUE,FALSE,FALSE,FALSE,164700
-122.64,41.95,18,1867,424,802,314,1.8242,2,6.243152866,0.240728441,2.732929936,TRUE,FALSE,FALSE,FALSE,FALSE,53500
-117.88,33.87,35,1919,349,1302,345,5.6409,4,5.840434783,0.192777488,4.038086957,FALSE,TRUE,FALSE,FALSE,FALSE,190900
-118.22,33.91,27,500,159,732,162,2.7426,2,3.240740741,0.33708,4.834814815,FALSE,TRUE,FALSE,FALSE,FALSE,103100
-123.16,39.13,33,1320,303,1048,303,1.7813,2,4.574257426,0.243318182,3.700858086,FALSE,TRUE,FALSE,FALSE,FALSE,94700
-122,38.23,1,2062,343,872,268,5.2636,4,8.078731343,0.176323957,3.481492537,TRUE,FALSE,FALSE,FALSE,FALSE,191300
-122.47,37.65,27,8103,1655,5023,1605,4.6452,4,5.301028037,0.216500062,3.348666667,FALSE,FALSE,FALSE,FALSE,TRUE,236200
-117.12,32.7,37,1361,348,1398,328,1.1681,1,4.356859756,0.271036003,4.56054878,FALSE,FALSE,FALSE,FALSE,TRUE,78100
-118.35,33.93,25,2260,692,1603,673,2.11,2,3.526002972,0.324566372,2.548603269,FALSE,TRUE,FALSE,FALSE,FALSE,223300
-120.84,37.92,27,471,84,195,72,3.3333,3,6.86875,0.189044586,2.897916667,TRUE,FALSE,FALSE,FALSE,FALSE,208300
-121.96,37.96,28,1838,273,899,270,5.2145,4,7.147777778,0.157442873,3.562703704,TRUE,FALSE,FALSE,FALSE,FALSE,229200
-117.53,33.97,34,1293,215,774,217,3.8906,3,6.256451613,0.176256767,3.816497696,TRUE,FALSE,FALSE,FALSE,FALSE,141000
-122.66,40.52,13,3013,486,1361,515,4.5357,4,6.143009709,0.170979091,2.827708738,TRUE,FALSE,FALSE,FALSE,FALSE,171200
-118.44,34.32,14,6235,1286,3568,1190,4.1724,3,5.501470588,0.218630313,3.208201681,FALSE,TRUE,FALSE,FALSE,FALSE,211600
